n_h,scaling_factor,learning_rate,num_iterations,cost,accuracy
15,0.03,1.3,10000,1.013647,42.5
15,0.03,1.3,15000,1.034265,41.25
15,0.03,1.3,20000,0.971066,39.062
15,0.03,1.3,30000,1.006927,34.688
15,0.03,1.3,50000,1.006522,47.5
15,0.03,1.5,500,1.284531,48.438
15,0.03,1.5,1000,1.20426,40.312
15,0.03,1.5,2000,1.140043,43.438
15,0.03,1.5,3000,1.08887,30.625
15,0.03,1.5,5000,1.084768,35.312
15,0.03,1.5,7000,1.035775,46.875
15,0.03,1.5,10000,0.995773,42.812
15,0.03,1.5,15000,1.014098,40.312
15,0.03,1.5,20000,0.955249,35.312
15,0.03,1.5,30000,0.969694,45.938
15,0.03,1.5,50000,0.92513,40.938
15,0.03,1.8,500,1.336259,34.375
15,0.03,1.8,1000,1.186589,23.125
15,0.03,1.8,2000,1.102367,45.625
15,0.03,1.8,3000,1.095388,47.812
15,0.03,1.8,5000,1.011714,35.938
15,0.03,1.8,7000,1.095333,39.375
15,0.03,1.8,10000,1.010909,33.438
15,0.03,1.8,15000,0.968815,42.188
15,0.03,1.8,20000,1.028951,42.188
15,0.03,1.8,30000,0.935952,41.875
15,0.03,1.8,50000,0.964836,41.875
15,0.1,0.03,500,1.709847,38.438
15,0.1,0.03,1000,1.638286,37.188
15,0.1,0.03,2000,1.581566,36.875
15,0.1,0.03,3000,1.559539,35.938
15,0.1,0.03,5000,1.484813,31.562
15,0.1,0.03,7000,1.457802,30.625
15,0.1,0.03,10000,1.424113,33.438
15,0.1,0.03,15000,1.33688,34.062
15,0.1,0.03,20000,1.282329,50
15,0.1,0.03,30000,1.223173,40.312
15,0.1,0.03,50000,1.214382,40
15,0.1,0.1,500,1.597467,41.25
15,0.1,0.1,1000,1.532142,37.5
15,0.1,0.1,2000,1.465419,48.438
15,0.1,0.1,3000,1.429277,47.188
15,0.1,0.1,5000,1.32801,32.5
15,0.1,0.1,7000,1.262506,47.5
15,0.1,0.1,10000,1.253348,42.5
15,0.1,0.1,15000,1.177284,50.313
15,0.1,0.1,20000,1.197776,40.625
15,0.1,0.1,30000,1.100496,19.062
15,0.1,0.1,50000,1.118715,40.312
15,0.1,0.3,500,1.494602,36.25
15,0.1,0.3,1000,1.393888,49.375
15,0.1,0.3,2000,1.288788,35.625
15,0.1,0.3,3000,1.230151,35.625
15,0.1,0.3,5000,1.187572,45.938
15,0.1,0.3,7000,1.144242,41.562
15,0.1,0.3,10000,1.066696,42.5
15,0.1,0.3,15000,1.109441,42.812
15,0.1,0.3,20000,1.017146,13.125
15,0.1,0.3,30000,1.023741,20
15,0.1,0.3,50000,0.997364,44.062
15,0.1,0.5,500,1.438514,38.438
15,0.1,0.5,1000,1.344983,41.25
15,0.1,0.5,2000,1.199296,41.875
15,0.1,0.5,3000,1.169036,17.5
15,0.1,0.5,5000,1.106572,42.188
15,0.1,0.5,7000,1.115984,46.562
15,0.1,0.5,10000,1.087337,30
15,0.1,0.5,15000,1.071624,43.438
15,0.1,0.5,20000,1.091672,26.562
15,0.1,0.5,30000,1.003922,47.188
15,0.1,0.5,50000,0.979844,33.75
15,0.1,0.7,500,1.371097,49.375
15,0.1,0.7,1000,1.304285,37.188
15,0.1,0.7,2000,1.208657,39.375
15,0.1,0.7,3000,1.140551,45.312
15,0.1,0.7,5000,1.095078,43.75
15,0.1,0.7,7000,1.046994,25.312
15,0.1,0.7,10000,1.026967,34.062
15,0.1,0.7,15000,1.022042,48.75
15,0.1,0.7,20000,0.990218,24.062
15,0.1,0.7,30000,0.98268,40
15,0.1,0.7,50000,0.987149,43.125
15,0.1,0.9,500,1.338212,35.938
15,0.1,0.9,1000,1.266094,49.062
15,0.1,0.9,2000,1.124503,49.375
15,0.1,0.9,3000,1.131203,31.562
15,0.1,0.9,5000,1.05438,28.75
15,0.1,0.9,7000,1.062777,38.438
15,0.1,0.9,10000,1.068338,35.625
15,0.1,0.9,15000,1.010073,48.75
15,0.1,0.9,20000,1.021853,44.688
15,0.1,0.9,30000,0.996664,43.438
15,0.1,0.9,50000,0.967914,30.312
15,0.1,1.1,500,1.319227,32.5
15,0.1,1.1,1000,1.208217,43.125
15,0.1,1.1,2000,1.107268,42.5
15,0.1,1.1,3000,1.172266,32.812
15,0.1,1.1,5000,1.021076,42.188
15,0.1,1.1,7000,1.086892,16.875
15,0.1,1.1,10000,1.025321,38.438
15,0.1,1.1,15000,0.974115,37.812
15,0.1,1.1,20000,0.952931,40
15,0.1,1.1,30000,0.97498,45.938
15,0.1,1.1,50000,0.963677,29.063
15,0.1,1.3,500,1.293683,42.812
15,0.1,1.3,1000,1.154501,42.812
15,0.1,1.3,2000,1.146788,19.062
15,0.1,1.3,3000,1.064309,34.062
15,0.1,1.3,5000,1.044736,30.312
15,0.1,1.3,7000,1.076181,34.062
15,0.1,1.3,10000,0.967164,36.25
15,0.1,1.3,15000,1.016096,49.375
15,0.1,1.3,20000,0.982966,39.375
15,0.1,1.3,30000,0.968817,41.25
15,0.1,1.3,50000,0.983819,45.938
15,0.1,1.5,500,1.311787,47.812
15,0.1,1.5,1000,1.180049,44.062
15,0.1,1.5,2000,1.160866,29.063
15,0.1,1.5,3000,1.077637,46.562
15,0.1,1.5,5000,1.063614,47.5
15,0.1,1.5,7000,1.061296,34.375
15,0.1,1.5,10000,1.014496,29.063
15,0.1,1.5,15000,0.972123,45.625
15,0.1,1.5,20000,0.98095,39.375
15,0.1,1.5,30000,0.98479,21.875
15,0.1,1.5,50000,0.97272,33.75
15,0.1,1.8,500,1.288783,46.25
15,0.1,1.8,1000,1.199028,50
15,0.1,1.8,2000,1.105464,37.812
15,0.1,1.8,3000,1.088259,34.375
15,0.1,1.8,5000,1.053275,48.438
15,0.1,1.8,7000,1.076327,46.562
15,0.1,1.8,10000,1.043271,41.562
15,0.1,1.8,15000,1.054405,21.875
15,0.1,1.8,20000,0.940906,46.25
15,0.1,1.8,30000,0.957177,15.313
15,0.1,1.8,50000,0.914807,43.75
15,0.3,0.03,500,1.669635,43.438
15,0.3,0.03,1000,1.610528,37.812
15,0.3,0.03,2000,1.529073,43.125
15,0.3,0.03,3000,1.529114,35.938
15,0.3,0.03,5000,1.478571,36.25
15,0.3,0.03,7000,1.417744,42.5
15,0.3,0.03,10000,1.386067,46.562
15,0.3,0.03,15000,1.335614,44.062
15,0.3,0.03,20000,1.289522,44.375
15,0.3,0.03,30000,1.169221,34.062
15,0.3,0.03,50000,1.152425,31.875
15,0.3,0.1,500,1.581801,32.812
15,0.3,0.1,1000,1.521601,44.062
15,0.3,0.1,2000,1.453998,45.625
15,0.3,0.1,3000,1.416022,45.312
15,0.3,0.1,5000,1.323649,38.75
15,0.3,0.1,7000,1.23921,36.875
15,0.3,0.1,10000,1.216077,50.938
15,0.3,0.1,15000,1.187387,34.375
15,0.3,0.1,20000,1.152858,37.5
15,0.3,0.1,30000,1.102911,38.438
15,0.3,0.1,50000,1.083181,32.5
15,0.3,0.3,500,1.481689,47.812
15,0.3,0.3,1000,1.381112,50
15,0.3,0.3,2000,1.305859,44.375
15,0.3,0.3,3000,1.227014,24.688
15,0.3,0.3,5000,1.148382,34.688
15,0.3,0.3,7000,1.125233,38.75
15,0.3,0.3,10000,1.121469,38.75
15,0.3,0.3,15000,1.071142,41.25
15,0.3,0.3,20000,1.049969,37.188
15,0.3,0.3,30000,1.016174,26.562
15,0.3,0.3,50000,0.998801,45.625
15,0.3,0.5,500,1.424121,42.812
15,0.3,0.5,1000,1.297112,47.812
15,0.3,0.5,2000,1.225262,23.125
15,0.3,0.5,3000,1.206939,47.812
15,0.3,0.5,5000,1.150494,47.188
15,0.3,0.5,7000,1.137868,36.875
15,0.3,0.5,10000,1.075906,45.938
15,0.3,0.5,15000,1.045953,41.25
15,0.3,0.5,20000,1.069786,42.5
15,0.3,0.5,30000,1.039505,30.938
15,0.3,0.5,50000,1.025001,41.25
15,0.3,0.7,500,1.366732,33.438
15,0.3,0.7,1000,1.274356,40.938
15,0.3,0.7,2000,1.163412,41.25
15,0.3,0.7,3000,1.146049,31.562
15,0.3,0.7,5000,1.089178,40
15,0.3,0.7,7000,1.082527,41.875
15,0.3,0.7,10000,1.087067,40.312
15,0.3,0.7,15000,1.037492,10.938
15,0.3,0.7,20000,1.014451,39.688
15,0.3,0.7,30000,1.041515,20.938
15,0.3,0.7,50000,0.993336,8.75
15,0.3,0.9,500,1.339729,41.875
15,0.3,0.9,1000,1.233382,38.75
15,0.3,0.9,2000,1.196036,22.5
15,0.3,0.9,3000,1.136335,46.562
15,0.3,0.9,5000,1.122978,44.062
15,0.3,0.9,7000,1.09803,33.125
15,0.3,0.9,10000,1.040794,41.875
15,0.3,0.9,15000,1.061416,22.5
15,0.3,0.9,20000,0.987872,51.875
15,0.3,0.9,30000,1.025597,38.75
15,0.3,0.9,50000,0.945898,52.188
15,0.3,1.1,500,1.33565,37.5
15,0.3,1.1,1000,1.245314,31.25
15,0.3,1.1,2000,1.143199,38.438
15,0.3,1.1,3000,1.152799,44.375
15,0.3,1.1,5000,1.086759,45
15,0.3,1.1,7000,1.078556,46.562
15,0.3,1.1,10000,1.023819,41.875
15,0.3,1.1,15000,0.985731,27.812
15,0.3,1.1,20000,1.020957,11.562
15,0.3,1.1,30000,0.984512,20.312
15,0.3,1.1,50000,0.995002,50.938
15,0.3,1.3,500,1.304558,41.875
15,0.3,1.3,1000,1.225903,40.312
15,0.3,1.3,2000,1.124315,40.625
15,0.3,1.3,3000,1.109063,31.25
15,0.3,1.3,5000,1.025859,49.375
15,0.3,1.3,7000,1.057723,40.938
15,0.3,1.3,10000,1.038358,43.125
15,0.3,1.3,15000,1.075171,14.062
15,0.3,1.3,20000,1.057609,16.875
15,0.3,1.3,30000,1.001228,30.312
15,0.3,1.3,50000,0.906679,31.25
15,0.3,1.5,500,1.271573,35.938
15,0.3,1.5,1000,1.185787,20
15,0.3,1.5,2000,1.138501,34.375
15,0.3,1.5,3000,1.113366,42.188
15,0.3,1.5,5000,1.081413,15
15,0.3,1.5,7000,1.007906,31.562
15,0.3,1.5,10000,1.061452,32.188
15,0.3,1.5,15000,1.036151,45.312
15,0.3,1.5,20000,0.980079,50
15,0.3,1.5,30000,1.013708,10.938
15,0.3,1.5,50000,0.959615,42.188
15,0.3,1.8,500,1.255087,35.625
15,0.3,1.8,1000,1.157046,40.938
15,0.3,1.8,2000,1.12994,43.438
15,0.3,1.8,3000,1.116581,49.375
15,0.3,1.8,5000,1.088332,10.625
15,0.3,1.8,7000,1.069107,30.312
15,0.3,1.8,10000,1.02407,45
15,0.3,1.8,15000,0.985333,44.062
15,0.3,1.8,20000,0.975437,31.25
15,0.3,1.8,30000,0.97425,42.188
15,0.3,1.8,50000,0.959539,24.375
15,1,0.03,500,1.854086,45.938
15,1,0.03,1000,1.729784,18.75
15,1,0.03,2000,1.581538,42.812
15,1,0.03,3000,1.503322,41.562
15,1,0.03,5000,1.467009,43.75
15,1,0.03,7000,1.461178,29.375
15,1,0.03,10000,1.393057,36.25
15,1,0.03,15000,1.363373,37.5
15,1,0.03,20000,1.348128,40.312
15,1,0.03,30000,1.258944,36.25
15,1,0.03,50000,1.238373,32.812
15,1,0.1,500,1.577305,49.062
15,1,0.1,1000,1.492949,39.688
15,1,0.1,2000,1.477469,25.312
15,1,0.1,3000,1.388296,30.938
15,1,0.1,5000,1.345512,42.5
15,1,0.1,7000,1.295402,17.188
15,1,0.1,10000,1.280548,35.938
15,1,0.1,15000,1.271019,40
15,1,0.1,20000,1.2099,39.062
15,1,0.1,30000,1.126358,30.938
15,1,0.1,50000,1.128211,44.062
15,1,0.3,500,1.484789,38.438
15,1,0.3,1000,1.436746,45.312
15,1,0.3,2000,1.350493,37.812
15,1,0.3,3000,1.250686,36.875
15,1,0.3,5000,1.20391,41.875
15,1,0.3,7000,1.206885,40
15,1,0.3,10000,1.194355,30.938
15,1,0.3,15000,1.164641,14.688
15,1,0.3,20000,1.115139,25.625
15,1,0.3,30000,1.012557,42.188
15,1,0.3,50000,1.048642,43.125
15,1,0.5,500,1.426497,20
15,1,0.5,1000,1.331316,34.062
15,1,0.5,2000,1.244528,32.188
15,1,0.5,3000,1.212073,39.688
15,1,0.5,5000,1.197176,39.375
15,1,0.5,7000,1.158778,49.375
15,1,0.5,10000,1.215104,41.562
15,1,0.5,15000,1.138584,43.125
15,1,0.5,20000,1.107653,13.438
15,1,0.5,30000,1.120494,32.5
15,1,0.5,50000,1.050643,42.188
15,1,0.7,500,1.373485,44.375
15,1,0.7,1000,1.319063,43.75
15,1,0.7,2000,1.265469,31.562
15,1,0.7,3000,1.241355,31.875
15,1,0.7,5000,1.198699,34.688
15,1,0.7,7000,1.122059,46.562
15,1,0.7,10000,1.123895,26.562
15,1,0.7,15000,1.126249,35.312
15,1,0.7,20000,1.076732,39.688
15,1,0.7,30000,1.084983,40.625
15,1,0.7,50000,1.012181,36.25
15,1,0.9,500,1.336741,50.625
15,1,0.9,1000,1.33673,46.562
15,1,0.9,2000,1.191663,20
15,1,0.9,3000,1.116632,43.438
15,1,0.9,5000,1.148889,23.438
15,1,0.9,7000,1.112679,36.562
15,1,0.9,10000,1.062091,39.375
15,1,0.9,15000,1.102978,32.188
15,1,0.9,20000,1.110804,42.188
15,1,0.9,30000,1.038753,42.812
15,1,0.9,50000,1.054548,38.438
15,1,1.1,500,1.36855,45
15,1,1.1,1000,1.228211,38.125
15,1,1.1,2000,1.180944,13.438
15,1,1.1,3000,1.153494,40
15,1,1.1,5000,1.148985,19.688
15,1,1.1,7000,1.095587,40.938
15,1,1.1,10000,1.068458,42.5
15,1,1.1,15000,1.064588,40.312
15,1,1.1,20000,1.093082,39.375
15,1,1.1,30000,1.068818,49.688
15,1,1.1,50000,0.927955,40.312
15,1,1.3,500,1.326607,35
15,1,1.3,1000,1.288647,32.5
15,1,1.3,2000,1.188434,42.188
15,1,1.3,3000,1.161848,37.188
15,1,1.3,5000,1.13367,27.187
15,1,1.3,7000,1.109375,41.25
15,1,1.3,10000,1.119714,37.188
15,1,1.3,15000,1.027175,44.375
15,1,1.3,20000,1.052679,42.188
15,1,1.3,30000,1.055164,43.438
15,1,1.3,50000,1.023974,42.812
15,1,1.5,500,1.334029,21.875
15,1,1.5,1000,1.229238,39.062
15,1,1.5,2000,1.14144,37.5
15,1,1.5,3000,1.190624,42.812
15,1,1.5,5000,1.119766,43.75
15,1,1.5,7000,1.065555,49.688
15,1,1.5,10000,1.077503,26.25
15,1,1.5,15000,1.056684,28.438
15,1,1.5,20000,1.017469,38.438
15,1,1.5,30000,1.076893,29.688
15,1,1.5,50000,1.022119,17.5
15,1,1.8,500,1.288687,11.25
15,1,1.8,1000,1.218877,36.25
15,1,1.8,2000,1.170483,43.438
15,1,1.8,3000,1.14515,45.625
15,1,1.8,5000,1.089317,45.312
15,1,1.8,7000,1.127718,24.375
15,1,1.8,10000,1.070263,36.562
15,1,1.8,15000,1.024503,39.688
15,1,1.8,20000,1.04179,35.938
15,1,1.8,30000,0.986096,40.938
15,1,1.8,50000,1.005959,30
17,0.001,0.03,500,1.928011,45
17,0.001,0.03,1000,1.726235,44.688
17,0.001,0.03,2000,1.657003,41.25
17,0.001,0.03,3000,1.63,35.625
17,0.001,0.03,5000,1.588542,35.938
17,0.001,0.03,7000,1.564593,52.5
17,0.001,0.03,10000,1.464199,41.875
17,0.001,0.03,15000,1.356109,42.5
17,0.001,0.03,20000,1.284456,46.25
17,0.001,0.03,30000,1.198968,40.625
17,0.001,0.03,50000,1.084573,34.062
17,0.001,0.1,500,1.684354,42.188
17,0.001,0.1,1000,1.62748,38.75
17,0.001,0.1,2000,1.553721,43.438
17,0.001,0.1,3000,1.467952,40
17,0.001,0.1,5000,1.325506,42.188
17,0.001,0.1,7000,1.241761,43.438
17,0.001,0.1,10000,1.16736,31.25
17,0.001,0.1,15000,1.128427,38.75
17,0.001,0.1,20000,1.0591,47.188
17,0.001,0.1,30000,0.985672,36.562
17,0.001,0.1,50000,1.030277,51.875
17,0.001,0.3,500,1.581846,50.938
17,0.001,0.3,1000,1.51343,47.188
17,0.001,0.3,2000,1.303984,43.438
17,0.001,0.3,3000,1.173942,29.688
17,0.001,0.3,5000,1.124522,37.5
17,0.001,0.3,7000,1.108353,35.312
17,0.001,0.3,10000,0.963468,45.312
17,0.001,0.3,15000,1.047549,51.562
17,0.001,0.3,20000,0.979878,49.062
17,0.001,0.3,30000,0.961501,48.75
17,0.001,0.3,50000,0.94886,43.438
17,0.001,0.5,500,1.53377,48.75
17,0.001,0.5,1000,1.326934,49.062
17,0.001,0.5,2000,1.135043,39.688
17,0.001,0.5,3000,1.078284,28.438
17,0.001,0.5,5000,1.038334,32.5
17,0.001,0.5,7000,1.000463,48.75
17,0.001,0.5,10000,0.941648,41.875
17,0.001,0.5,15000,0.935492,45
17,0.001,0.5,20000,0.902165,37.188
17,0.001,0.5,30000,0.898959,45.938
17,0.001,0.5,50000,0.893626,45.938
17,0.001,0.7,500,1.470397,37.5
17,0.001,0.7,1000,1.260248,53.438
17,0.001,0.7,2000,1.120995,41.562
17,0.001,0.7,3000,1.082842,46.562
17,0.001,0.7,5000,1.006228,41.875
17,0.001,0.7,7000,0.967247,35.312
17,0.001,0.7,10000,1.008303,39.062
17,0.001,0.7,15000,0.950685,50.313
17,0.001,0.7,20000,0.938507,45
17,0.001,0.7,30000,0.88677,50.625
17,0.001,0.7,50000,0.870151,45.625
17,0.001,0.9,500,1.394276,44.062
17,0.001,0.9,1000,1.257948,46.25
17,0.001,0.9,2000,1.104356,48.75
17,0.001,0.9,3000,1.007029,39.375
17,0.001,0.9,5000,1.015561,48.125
17,0.001,0.9,7000,0.981519,31.562
17,0.001,0.9,10000,0.975223,45.312
17,0.001,0.9,15000,0.93248,24.688
17,0.001,0.9,20000,0.927001,49.688
17,0.001,0.9,30000,0.925752,50.938
17,0.001,0.9,50000,0.907025,51.875
17,0.001,1.1,500,1.336456,49.062
17,0.001,1.1,1000,1.173424,36.25
17,0.001,1.1,2000,1.056326,32.188
17,0.001,1.1,3000,1.038078,30.312
17,0.001,1.1,5000,0.953346,46.25
17,0.001,1.1,7000,0.949554,52.812
17,0.001,1.1,10000,0.952107,30.938
17,0.001,1.1,15000,0.92768,54.062
17,0.001,1.1,20000,0.9168,47.5
17,0.001,1.1,30000,0.894549,46.562
17,0.001,1.1,50000,0.842854,22.5
17,0.001,1.3,500,1.326533,35
17,0.001,1.3,1000,1.171793,50.313
17,0.001,1.3,2000,1.029047,17.812
17,0.001,1.3,3000,1.028375,52.5
17,0.001,1.3,5000,1.026632,29.063
17,0.001,1.3,7000,0.978801,46.25
17,0.001,1.3,10000,0.896305,45.625
17,0.001,1.3,15000,0.868324,52.812
17,0.001,1.3,20000,0.890427,46.562
17,0.001,1.3,30000,0.848416,39.375
17,0.001,1.3,50000,0.890331,40
17,0.001,1.5,500,1.299013,34.062
17,0.001,1.5,1000,1.141738,41.875
17,0.001,1.5,2000,1.097677,45.312
17,0.001,1.5,3000,1.031763,37.188
17,0.001,1.5,5000,0.925429,51.875
17,0.001,1.5,7000,0.956875,49.688
17,0.001,1.5,10000,0.962814,35
17,0.001,1.5,15000,0.935706,52.188
17,0.001,1.5,20000,0.859635,52.812
17,0.001,1.5,30000,0.923722,47.188
17,0.001,1.5,50000,0.855515,41.875
17,0.001,1.8,500,1.263821,39.062
17,0.001,1.8,1000,1.115298,44.062
17,0.001,1.8,2000,1.09986,47.812
17,0.001,1.8,3000,1.018354,43.75
17,0.001,1.8,5000,1.002023,51.25
17,0.001,1.8,7000,0.935535,49.062
17,0.001,1.8,10000,0.870035,37.812
17,0.001,1.8,15000,0.92613,34.688
17,0.001,1.8,20000,0.908073,26.562
17,0.001,1.8,30000,0.816842,36.562
17,0.001,1.8,50000,0.819229,48.438
17,0.003,0.03,500,1.887293,45.625
17,0.003,0.03,1000,1.704425,40.938
17,0.003,0.03,2000,1.649455,43.75
17,0.003,0.03,3000,1.619205,44.062
17,0.003,0.03,5000,1.584478,49.688
17,0.003,0.03,7000,1.5249,47.188
17,0.003,0.03,10000,1.441413,46.562
17,0.003,0.03,15000,1.347275,48.125
17,0.003,0.03,20000,1.282713,46.562
17,0.003,0.03,30000,1.164934,40.312
17,0.003,0.03,50000,1.108299,45.312
17,0.003,0.1,500,1.663325,44.062
17,0.003,0.1,1000,1.615234,44.062
17,0.003,0.1,2000,1.522916,45.312
17,0.003,0.1,3000,1.470533,44.375
17,0.003,0.1,5000,1.349743,43.438
17,0.003,0.1,7000,1.205837,45
17,0.003,0.1,10000,1.207874,46.562
17,0.003,0.1,15000,1.080075,50.313
17,0.003,0.1,20000,1.103562,39.688
17,0.003,0.1,30000,1.006201,21.25
17,0.003,0.1,50000,0.966116,43.75
17,0.003,0.3,500,1.58273,40.938
17,0.003,0.3,1000,1.484931,44.062
17,0.003,0.3,2000,1.297941,52.812
17,0.003,0.3,3000,1.217116,42.812
17,0.003,0.3,5000,1.071874,43.125
17,0.003,0.3,7000,1.06453,50.313
17,0.003,0.3,10000,1.008992,45.312
17,0.003,0.3,15000,0.980327,49.688
17,0.003,0.3,20000,0.992958,32.5
17,0.003,0.3,30000,0.994458,39.375
17,0.003,0.3,50000,0.874196,40
17,0.003,0.5,500,1.485936,50.938
17,0.003,0.5,1000,1.333296,52.188
17,0.003,0.5,2000,1.166416,28.75
17,0.003,0.5,3000,1.146843,40.312
17,0.003,0.5,5000,1.033367,29.063
17,0.003,0.5,7000,1.032211,52.188
17,0.003,0.5,10000,0.999088,38.125
17,0.003,0.5,15000,0.952053,44.375
17,0.003,0.5,20000,0.889421,41.562
17,0.003,0.5,30000,0.947068,47.5
17,0.003,0.5,50000,0.838156,38.438
17,0.003,0.7,500,1.411361,49.062
17,0.003,0.7,1000,1.236508,16.875
17,0.003,0.7,2000,1.109053,36.562
17,0.003,0.7,3000,1.02172,53.125
17,0.003,0.7,5000,1.009702,35
17,0.003,0.7,7000,0.993935,53.75
17,0.003,0.7,10000,0.966399,50.938
17,0.003,0.7,15000,0.955288,48.125
17,0.003,0.7,20000,0.90345,52.188
17,0.003,0.7,30000,0.904094,50.313
17,0.003,0.7,50000,0.880934,40.312
17,0.003,0.9,500,1.375729,51.562
17,0.003,0.9,1000,1.224703,50.313
17,0.003,0.9,2000,1.109693,51.25
17,0.003,0.9,3000,1.074968,52.812
17,0.003,0.9,5000,1.010337,32.812
17,0.003,0.9,7000,0.97689,47.5
17,0.003,0.9,10000,1.002588,26.562
17,0.003,0.9,15000,0.931399,45
17,0.003,0.9,20000,0.913513,52.188
17,0.003,0.9,30000,0.891772,45.625
17,0.003,0.9,50000,0.85992,43.75
17,0.003,1.1,500,1.316306,51.875
17,0.003,1.1,1000,1.155524,45.938
17,0.003,1.1,2000,1.07448,53.438
17,0.003,1.1,3000,1.005917,40.938
17,0.003,1.1,5000,1.004801,41.875
17,0.003,1.1,7000,1.013703,38.125
17,0.003,1.1,10000,0.982901,43.438
17,0.003,1.1,15000,0.958861,50.938
17,0.003,1.1,20000,0.940463,11.875
17,0.003,1.1,30000,0.899769,40
17,0.003,1.1,50000,0.879963,31.25
17,0.003,1.3,500,1.328487,43.75
17,0.003,1.3,1000,1.183811,40.938
17,0.003,1.3,2000,1.094228,43.438
17,0.003,1.3,3000,0.93206,35.312
17,0.003,1.3,5000,0.986629,45.938
17,0.003,1.3,7000,0.971638,48.125
17,0.003,1.3,10000,0.944866,41.562
17,0.003,1.3,15000,0.912002,47.5
17,0.003,1.3,20000,0.909715,46.25
17,0.003,1.3,30000,0.849607,42.812
17,0.003,1.3,50000,0.875522,48.75
17,0.003,1.5,500,1.278996,41.562
17,0.003,1.5,1000,1.140041,52.5
17,0.003,1.5,2000,1.069069,23.125
17,0.003,1.5,3000,1.003565,26.875
17,0.003,1.5,5000,1.007794,25.625
17,0.003,1.5,7000,0.949166,43.75
17,0.003,1.5,10000,0.95684,45.938
17,0.003,1.5,15000,0.892884,30.625
17,0.003,1.5,20000,1.00248,45.625
17,0.003,1.5,30000,0.838796,44.688
17,0.003,1.5,50000,0.810473,44.688
17,0.003,1.8,500,1.287044,52.5
17,0.003,1.8,1000,1.144524,31.875
17,0.003,1.8,2000,1.014392,45.938
17,0.003,1.8,3000,1.0187,51.25
17,0.003,1.8,5000,0.939889,41.875
17,0.003,1.8,7000,0.969728,47.812
17,0.003,1.8,10000,0.9349,19.062
17,0.003,1.8,15000,0.942559,49.688
17,0.003,1.8,20000,0.841644,45
17,0.003,1.8,30000,0.896095,23.125
17,0.003,1.8,50000,0.90191,40.312
17,0.01,0.03,500,1.766857,47.188
17,0.01,0.03,1000,1.678977,40.312
17,0.01,0.03,2000,1.633763,42.5
17,0.01,0.03,3000,1.603902,33.438
17,0.01,0.03,5000,1.555529,47.812
17,0.01,0.03,7000,1.492889,40
17,0.01,0.03,10000,1.428254,45.312
17,0.01,0.03,15000,1.334327,51.25
17,0.01,0.03,20000,1.249082,27.812
17,0.01,0.03,30000,1.177602,49.062
17,0.01,0.03,50000,1.07193,38.438
17,0.01,0.1,500,1.644083,40.938
17,0.01,0.1,1000,1.605451,46.25
17,0.01,0.1,2000,1.511847,43.125
17,0.01,0.1,3000,1.413889,44.062
17,0.01,0.1,5000,1.310542,25.312
17,0.01,0.1,7000,1.245589,50.625
17,0.01,0.1,10000,1.157817,45.312
17,0.01,0.1,15000,1.071184,48.125
17,0.01,0.1,20000,1.116633,27.812
17,0.01,0.1,30000,1.042988,53.125
17,0.01,0.1,50000,0.991215,36.875
17,0.01,0.3,500,1.564495,45.312
17,0.01,0.3,1000,1.450251,38.438
17,0.01,0.3,2000,1.252666,47.5
17,0.01,0.3,3000,1.163774,52.5
17,0.01,0.3,5000,1.110076,14.062
17,0.01,0.3,7000,1.048181,45.938
17,0.01,0.3,10000,0.988958,38.438
17,0.01,0.3,15000,0.994937,51.875
17,0.01,0.3,20000,1.005274,22.188
17,0.01,0.3,30000,0.979966,45.312
17,0.01,0.3,50000,0.927204,50
17,0.01,0.5,500,1.478947,39.688
17,0.01,0.5,1000,1.332783,38.125
17,0.01,0.5,2000,1.144394,43.75
17,0.01,0.5,3000,1.152659,37.812
17,0.01,0.5,5000,1.048116,39.688
17,0.01,0.5,7000,0.988842,49.375
17,0.01,0.5,10000,0.989052,37.5
17,0.01,0.5,15000,0.977467,44.062
17,0.01,0.5,20000,0.927467,55.312
17,0.01,0.5,30000,0.94578,41.562
17,0.01,0.5,50000,0.834039,26.25
17,0.01,0.7,500,1.410938,50
17,0.01,0.7,1000,1.240171,46.875
17,0.01,0.7,2000,1.129429,10.938
17,0.01,0.7,3000,1.084337,44.688
17,0.01,0.7,5000,0.946922,37.188
17,0.01,0.7,7000,0.956011,45.625
17,0.01,0.7,10000,0.998994,51.25
17,0.01,0.7,15000,0.947916,30
17,0.01,0.7,20000,0.893292,40
17,0.01,0.7,30000,0.93409,40.312
17,0.01,0.7,50000,0.852866,42.188
17,0.01,0.9,500,1.356237,52.812
17,0.01,0.9,1000,1.234689,38.125
17,0.01,0.9,2000,1.103167,52.812
17,0.01,0.9,3000,1.048845,41.562
17,0.01,0.9,5000,0.959292,49.375
17,0.01,0.9,7000,0.900551,50.625
17,0.01,0.9,10000,0.976204,3.438
17,0.01,0.9,15000,0.913178,42.812
17,0.01,0.9,20000,0.927886,50
17,0.01,0.9,30000,0.892698,53.438
17,0.01,0.9,50000,0.877149,35.625
17,0.01,1.1,500,1.341091,49.062
17,0.01,1.1,1000,1.131454,31.25
17,0.01,1.1,2000,1.081337,53.125
17,0.01,1.1,3000,1.045536,35.938
17,0.01,1.1,5000,0.978921,39.375
17,0.01,1.1,7000,0.952181,11.875
17,0.01,1.1,10000,0.925843,45.938
17,0.01,1.1,15000,0.938518,52.188
